bag,absolute_time,relative_sec,source_node,source_topic,event_category,severity,goal_x,goal_y,action_status,path_pose_count,path_length_m,message,active_goal_number
23july3.bag,2026-07-23T21:25:00.576+05:30,13.549,/plan,/plan,path_update,RECORDED,8.672397553317882,15.820228068450575,,502,14.1995,Recorded path update on /plan,
23july3.bag,2026-07-23T21:25:00.595+05:30,13.568,/plan,/plan,path_update,RECORDED,8.022397543632128,14.570228049824124,,469,12.7574,Recorded path update on /plan,
23july3.bag,2026-07-23T21:25:00.615+05:30,13.588,planner_server,/rosout,planning_failure,WARN,,,,,,GridBased: failed to create plan with tolerance 0.50.,
23july3.bag,2026-07-23T21:25:00.615+05:30,13.588,planner_server,/rosout,planning_failure,WARN,4.17,12.07,,,,"Planning algorithm  failed to generate a valid path to (4.17, 12.07)",
23july3.bag,2026-07-23T21:25:00.615+05:30,13.588,planner_server,/rosout,aborted,WARN,,,,,,[compute_path_to_pose] [ActionServer] Aborting handle.,
23july3.bag,2026-07-23T21:25:00.618+05:30,13.591,planner_server,/rosout,planning_failure,WARN,,,,,,GridBased: failed to create plan with tolerance 0.50.,
23july3.bag,2026-07-23T21:25:00.618+05:30,13.591,planner_server,/rosout,planning_failure,WARN,3.97,11.62,,,,"Planning algorithm  failed to generate a valid path to (3.97, 11.62)",
23july3.bag,2026-07-23T21:25:00.618+05:30,13.591,planner_server,/rosout,aborted,WARN,,,,,,[compute_path_to_pose] [ActionServer] Aborting handle.,
23july3.bag,2026-07-23T21:25:00.621+05:30,13.594,planner_server,/rosout,planning_failure,WARN,,,,,,GridBased: failed to create plan with tolerance 0.50.,
23july3.bag,2026-07-23T21:25:00.621+05:30,13.594,planner_server,/rosout,planning_failure,WARN,-5.48,11.62,,,,"Planning algorithm  failed to generate a valid path to (-5.48, 11.62)",
23july3.bag,2026-07-23T21:25:00.621+05:30,13.594,planner_server,/rosout,aborted,WARN,,,,,,[compute_path_to_pose] [ActionServer] Aborting handle.,
23july3.bag,2026-07-23T21:25:00.624+05:30,13.597,planner_server,/rosout,planning_failure,WARN,,,,,,GridBased: failed to create plan with tolerance 0.50.,
23july3.bag,2026-07-23T21:25:00.624+05:30,13.598,planner_server,/rosout,planning_failure,WARN,-4.58,10.82,,,,"Planning algorithm  failed to generate a valid path to (-4.58, 10.82)",
23july3.bag,2026-07-23T21:25:00.624+05:30,13.598,planner_server,/rosout,aborted,WARN,,,,,,[compute_path_to_pose] [ActionServer] Aborting handle.,
23july3.bag,2026-07-23T21:25:00.626+05:30,13.599,target_explorer_node,/rosout,planning,INFO,8.47,17.62,,,,"Sending NavigateToPose goal (8.47, 17.62): progress=9.75 m alignment=0.838 path=15.80 m score=9.008.",3
23july3.bag,2026-07-23T21:25:00.629+05:30,13.602,target_explorer_node,/rosout,nav2_state,INFO,8.47,17.62,,,,"Nav2 accepted goal (8.47, 17.62).",3
23july3.bag,2026-07-23T21:25:00.630+05:30,13.603,/plan,/plan,path_update,RECORDED,8.372397548847534,17.47022809303749,,496,15.7211,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:00.648+05:30,13.621,controller_server,/rosout,goal_started,INFO,,,,,,"Received a goal, begin computing control effort.",3
23july3.bag,2026-07-23T21:25:00.700+05:30,13.673,global_costmap.global_costmap,/rosout,costmap_resize,INFO,,,,,,StaticLayer: Resizing costmap to 561 X 693 at 0.050000 m/pix,3
23july3.bag,2026-07-23T21:25:01.661+05:30,14.635,/plan,/plan,path_update,RECORDED,8.272397547357418,17.620228095272665,,531,15.3853,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:01.699+05:30,14.672,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:02.692+05:30,15.665,/plan,/plan,path_update,RECORDED,8.272397547357418,17.620228095272665,,506,14.7505,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:02.748+05:30,15.721,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:02.873+05:30,15.847,global_costmap.global_costmap,/rosout,costmap_resize,INFO,,,,,,StaticLayer: Resizing costmap to 626 X 693 at 0.050000 m/pix,3
23july3.bag,2026-07-23T21:25:03.722+05:30,16.695,/plan,/plan,path_update,RECORDED,8.272397547357418,17.620228095272665,,477,14.0338,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:03.748+05:30,16.721,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:04.178+05:30,17.151,global_costmap.global_costmap,/rosout,costmap_resize,INFO,,,,,,StaticLayer: Resizing costmap to 632 X 693 at 0.050000 m/pix,3
23july3.bag,2026-07-23T21:25:04.613+05:30,17.586,global_costmap.global_costmap,/rosout,costmap_resize,INFO,,,,,,StaticLayer: Resizing costmap to 633 X 693 at 0.050000 m/pix,3
23july3.bag,2026-07-23T21:25:04.752+05:30,17.725,/plan,/plan,path_update,RECORDED,8.272397547357418,17.620228095272665,,461,13.189,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:04.798+05:30,17.771,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:05.782+05:30,18.755,/plan,/plan,path_update,RECORDED,8.272397547357418,17.620228095272665,,441,12.4193,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:05.798+05:30,18.771,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:06.812+05:30,19.785,/plan,/plan,path_update,RECORDED,8.322397548102476,17.620228095272665,,430,11.6632,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:06.848+05:30,19.821,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:07.843+05:30,20.816,/plan,/plan,path_update,RECORDED,8.322397548102476,17.620228095272665,,401,10.967,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:07.898+05:30,20.871,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:08.864+05:30,21.837,/plan,/plan,path_update,RECORDED,8.322397548102476,17.620228095272665,,379,10.2358,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:08.898+05:30,21.871,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:09.399+05:30,22.372,global_costmap.global_costmap,/rosout,costmap_resize,INFO,,,,,,StaticLayer: Resizing costmap to 643 X 693 at 0.050000 m/pix,3
23july3.bag,2026-07-23T21:25:09.893+05:30,22.866,/plan,/plan,path_update,RECORDED,8.272397547357418,17.620228095272665,,376,9.4105,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:09.948+05:30,22.921,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:10.924+05:30,23.897,/plan,/plan,path_update,RECORDED,8.372397548847534,17.52022809378255,,349,8.736,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:10.948+05:30,23.921,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:11.953+05:30,24.926,/plan,/plan,path_update,RECORDED,8.272397547357418,17.620228095272665,,322,8.0564,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:11.999+05:30,24.972,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:12.983+05:30,25.956,/plan,/plan,path_update,RECORDED,8.322397548102476,17.620228095272665,,297,7.4285,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:12.998+05:30,25.971,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:14.013+05:30,26.986,/plan,/plan,path_update,RECORDED,8.322397548102476,17.620228095272665,,268,6.6914,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:14.048+05:30,27.021,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:15.042+05:30,28.015,/plan,/plan,path_update,RECORDED,8.322397548102476,17.620228095272665,,241,6.0204,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:15.098+05:30,28.071,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:16.074+05:30,29.047,/plan,/plan,path_update,RECORDED,8.322397548102476,17.620228095272665,,214,5.3525,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:16.098+05:30,29.071,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:17.103+05:30,30.076,/plan,/plan,path_update,RECORDED,8.322397548102476,17.620228095272665,,186,4.6593,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:17.148+05:30,30.121,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:18.133+05:30,31.106,/plan,/plan,path_update,RECORDED,8.272397547357418,17.620228095272665,,160,3.9868,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:18.148+05:30,31.121,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:19.163+05:30,32.136,/plan,/plan,path_update,RECORDED,8.272397547357418,17.620228095272665,,132,3.2934,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:19.198+05:30,32.171,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:20.193+05:30,33.166,/plan,/plan,path_update,RECORDED,8.272397547357418,17.620228095272665,,105,2.6216,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:20.248+05:30,33.221,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:20.265+05:30,33.238,global_costmap.global_costmap,/rosout,costmap_resize,INFO,,,,,,StaticLayer: Resizing costmap to 666 X 693 at 0.050000 m/pix,3
23july3.bag,2026-07-23T21:25:21.223+05:30,34.196,/plan,/plan,path_update,RECORDED,8.272397547357418,17.620228095272665,,78,1.9519,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:21.249+05:30,34.222,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:22.254+05:30,35.227,/plan,/plan,path_update,RECORDED,8.322397548102476,17.52022809378255,,47,1.1736,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:22.298+05:30,35.271,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:23.283+05:30,36.256,/plan,/plan,path_update,RECORDED,8.322397548102476,17.52022809378255,,18,0.462,Recorded path update on /plan,3
23july3.bag,2026-07-23T21:25:23.298+05:30,36.271,controller_server,/rosout,planning,INFO,,,,,,Passing new path to controller.,3
23july3.bag,2026-07-23T21:25:23.849+05:30,36.822,controller_server,/rosout,nav2_state,INFO,,,,,,Reached the goal!,3
23july3.bag,2026-07-23T21:25:23.887+05:30,36.861,bt_navigator,/rosout,goal_succeeded,INFO,,,,,,Goal succeeded,3
23july3.bag,2026-07-23T21:25:23.888+05:30,36.861,target_explorer_node,/rosout,goal_succeeded,INFO,8.47,17.62,,,,"NavigateToPose succeeded for (8.47, 17.62).",
23july3.bag,2026-07-23T21:25:23.932+05:30,36.905,target_explorer_node,/rosout,nav2_state,WARN,-4.03,11.27,,,,"Rejected frontier (-4.03, 11.27): endpoint clearance 0.08 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.933+05:30,36.906,target_explorer_node,/rosout,nav2_state,WARN,7.07,7.77,,,,"Rejected frontier (7.07, 7.77): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.934+05:30,36.907,target_explorer_node,/rosout,nav2_state,WARN,8.27,9.02,,,,"Rejected frontier (8.27, 9.02): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.934+05:30,36.907,target_explorer_node,/rosout,nav2_state,WARN,7.62,8.77,,,,"Rejected frontier (7.62, 8.77): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.935+05:30,36.908,target_explorer_node,/rosout,nav2_state,WARN,7.67,8.82,,,,"Rejected frontier (7.67, 8.82): endpoint clearance 0.08 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.935+05:30,36.909,target_explorer_node,/rosout,nav2_state,WARN,7.77,9.82,,,,"Rejected frontier (7.77, 9.82): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.936+05:30,36.909,target_explorer_node,/rosout,nav2_state,WARN,7.42,9.42,,,,"Rejected frontier (7.42, 9.42): endpoint clearance 0.08 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.936+05:30,36.91,target_explorer_node,/rosout,nav2_state,WARN,7.37,9.47,,,,"Rejected frontier (7.37, 9.47): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.937+05:30,36.91,target_explorer_node,/rosout,nav2_state,WARN,7.47,9.47,,,,"Rejected frontier (7.47, 9.47): endpoint clearance 0.04 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.938+05:30,36.911,target_explorer_node,/rosout,nav2_state,WARN,7.72,9.57,,,,"Rejected frontier (7.72, 9.57): endpoint clearance 0.08 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.938+05:30,36.912,target_explorer_node,/rosout,nav2_state,WARN,7.42,9.62,,,,"Rejected frontier (7.42, 9.62): endpoint clearance 0.04 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.939+05:30,36.912,target_explorer_node,/rosout,nav2_state,WARN,7.77,9.62,,,,"Rejected frontier (7.77, 9.62): endpoint clearance 0.04 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.940+05:30,36.913,target_explorer_node,/rosout,nav2_state,WARN,-3.18,10.57,,,,"Rejected frontier (-3.18, 10.57): endpoint clearance 0.08 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.940+05:30,36.913,target_explorer_node,/rosout,nav2_state,WARN,-3.28,9.87,,,,"Rejected frontier (-3.28, 9.87): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.941+05:30,36.914,target_explorer_node,/rosout,nav2_state,WARN,-3.03,9.97,,,,"Rejected frontier (-3.03, 9.97): endpoint clearance 0.04 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.942+05:30,36.915,target_explorer_node,/rosout,nav2_state,WARN,8.42,10.97,,,,"Rejected frontier (8.42, 10.97): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.942+05:30,36.915,target_explorer_node,/rosout,nav2_state,WARN,8.47,11.02,,,,"Rejected frontier (8.47, 11.02): endpoint clearance 0.08 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.943+05:30,36.916,target_explorer_node,/rosout,nav2_state,WARN,8.87,11.17,,,,"Rejected frontier (8.87, 11.17): endpoint clearance 0.08 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.944+05:30,36.917,target_explorer_node,/rosout,nav2_state,WARN,4.22,12.37,,,,"Rejected frontier (4.22, 12.37): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.944+05:30,36.918,target_explorer_node,/rosout,nav2_state,WARN,10.07,12.62,,,,"Rejected frontier (10.07, 12.62): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.945+05:30,36.918,target_explorer_node,/rosout,nav2_state,WARN,9.97,13.37,,,,"Rejected frontier (9.97, 13.37): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.946+05:30,36.92,target_explorer_node,/rosout,nav2_state,WARN,9.87,13.62,,,,"Rejected frontier (9.87, 13.62): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.947+05:30,36.92,target_explorer_node,/rosout,nav2_state,WARN,10.87,14.27,,,,"Rejected frontier (10.87, 14.27): endpoint clearance 0.04 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.948+05:30,36.921,target_explorer_node,/rosout,nav2_state,WARN,10.37,14.42,,,,"Rejected frontier (10.37, 14.42): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.948+05:30,36.921,target_explorer_node,/rosout,nav2_state,WARN,10.02,13.82,,,,"Rejected frontier (10.02, 13.82): endpoint clearance 0.08 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.949+05:30,36.922,target_explorer_node,/rosout,nav2_state,WARN,9.97,13.97,,,,"Rejected frontier (9.97, 13.97): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.949+05:30,36.923,target_explorer_node,/rosout,nav2_state,WARN,10.37,14.22,,,,"Rejected frontier (10.37, 14.22): endpoint clearance 0.08 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.950+05:30,36.923,target_explorer_node,/rosout,nav2_state,WARN,4.87,14.02,,,,"Rejected frontier (4.87, 14.02): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.951+05:30,36.924,target_explorer_node,/rosout,nav2_state,WARN,9.62,17.57,,,,"Rejected frontier (9.62, 17.57): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.952+05:30,36.925,target_explorer_node,/rosout,nav2_state,WARN,9.67,17.77,,,,"Rejected frontier (9.67, 17.77): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.953+05:30,36.926,target_explorer_node,/rosout,nav2_state,WARN,9.72,18.37,,,,"Rejected frontier (9.72, 18.37): endpoint clearance 0.00 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.953+05:30,36.926,target_explorer_node,/rosout,nav2_state,WARN,9.82,18.42,,,,"Rejected frontier (9.82, 18.42): endpoint clearance 0.08 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.954+05:30,36.927,target_explorer_node,/rosout,nav2_state,WARN,8.87,19.57,,,,"Rejected frontier (8.87, 19.57): endpoint clearance 0.03 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.955+05:30,36.928,target_explorer_node,/rosout,nav2_state,WARN,8.52,20.62,,,,"Rejected frontier (8.52, 20.62): endpoint clearance 0.04 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.956+05:30,36.929,target_explorer_node,/rosout,nav2_state,WARN,5.12,22.92,,,,"Rejected frontier (5.12, 22.92): endpoint clearance 0.04 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.957+05:30,36.93,target_explorer_node,/rosout,nav2_state,WARN,4.97,23.02,,,,"Rejected frontier (4.97, 23.02): endpoint clearance 0.08 m is below required 0.10 m.",
23july3.bag,2026-07-23T21:25:23.964+05:30,36.937,planner_server,/rosout,planning_failure,WARN,,,,,,GridBased: failed to create plan with tolerance 0.50.,
23july3.bag,2026-07-23T21:25:23.964+05:30,36.937,planner_server,/rosout,planning_failure,WARN,0.0,27.0,,,,"Planning algorithm  failed to generate a valid path to (0.00, 27.00)",
23july3.bag,2026-07-23T21:25:23.964+05:30,36.937,planner_server,/rosout,aborted,WARN,,,,,,[compute_path_to_pose] [ActionServer] Aborting handle.,
23july3.bag,2026-07-23T21:25:23.968+05:30,36.941,planner_server,/rosout,planning_failure,WARN,,,,,,GridBased: failed to create plan with tolerance 0.50.,
23july3.bag,2026-07-23T21:25:23.968+05:30,36.941,planner_server,/rosout,planning_failure,WARN,4.92,22.82,,,,"Planning algorithm  failed to generate a valid path to (4.92, 22.82)",
