bag,relative_sec,level,message
25july.bag,110.255347158,30,"Rejected frontier (-5.29, -11.56): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.25782864,30,"Rejected frontier (-6.14, 0.49): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.258539056,30,"Rejected frontier (-5.59, 2.44): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.259056762,30,"Rejected frontier (-7.14, 3.14): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.260518443,30,"Rejected frontier (-6.14, 3.14): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.260965723,30,"Rejected frontier (-7.14, 1.49): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.261552581,30,"Rejected frontier (-6.04, 2.69): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.262661354,30,"Rejected frontier (-5.59, 2.69): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.263257811,30,"Rejected frontier (-5.74, 2.64): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.263646388,30,"Rejected frontier (-5.64, 2.54): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.264040005,30,"Rejected frontier (-5.64, 2.59): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.264409415,30,"Rejected frontier (-6.04, 2.64): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.265008587,30,"Rejected frontier (-5.89, 2.69): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.265403357,30,"Rejected frontier (-5.74, 2.69): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.267690936,30,"Rejected frontier (-9.89, 3.19): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.268336607,30,"Rejected frontier (-9.24, 3.64): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.269819609,30,"Rejected frontier (5.21, 4.74): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.271125751,30,"Rejected frontier (-10.74, 5.24): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.272311591,30,"Rejected frontier (-10.69, 5.39): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.272980718,30,"Rejected frontier (-10.74, 5.49): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.273714459,30,"Rejected frontier (-10.64, 5.59): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.274611083,30,"Rejected frontier (-10.74, 5.64): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.27511393,30,"Rejected frontier (-10.79, 5.84): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.275734283,30,"Rejected frontier (-10.74, 5.89): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.276680393,30,"Rejected frontier (-10.59, 6.34): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.277269636,30,"Rejected frontier (-10.59, 6.54): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.278729984,30,"Rejected frontier (-8.64, 6.69): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.280115579,30,"Rejected frontier (-10.59, 7.19): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.280693851,30,"Rejected frontier (-10.59, 7.29): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.281542422,30,"Rejected frontier (-10.54, 7.44): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.282062472,30,"Rejected frontier (-10.59, 7.54): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.282689538,30,"Rejected frontier (-10.54, 7.59): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.28350689,30,"Rejected frontier (8.31, 9.99): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.284513526,30,"Rejected frontier (9.36, 12.09): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.285180859,30,"Rejected frontier (-10.64, 11.79): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.28691841,30,"Rejected frontier (9.41, 12.79): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.287654055,30,"Rejected frontier (11.26, 14.49): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.288813394,30,"Rejected frontier (-12.34, 13.54): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.289306914,30,"Rejected frontier (-12.44, 13.64): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.289733484,30,"Rejected frontier (-12.39, 13.69): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.290348076,30,"Rejected frontier (-12.39, 13.79): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.292528579,30,"Rejected frontier (-12.49, 13.79): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.293593737,30,"Rejected frontier (-12.49, 13.89): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.296183798,30,"Rejected frontier (11.01, 15.24): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.296817977,30,"Rejected frontier (4.86, 15.39): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.297358066,30,"Rejected frontier (5.11, 15.19): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.298553224,30,"Rejected frontier (11.06, 15.39): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.299085718,30,"Rejected frontier (11.21, 15.64): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.300217926,30,"Rejected frontier (7.76, 15.54): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.301161791,30,"Rejected frontier (10.96, 15.89): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.301579835,30,"Rejected frontier (11.21, 16.24): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.303529724,30,"Rejected frontier (11.01, 16.54): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.304352647,30,"Rejected frontier (4.86, 16.69): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.305008468,30,"Rejected frontier (10.91, 17.14): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.305686883,30,"Rejected frontier (12.56, 18.99): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.306141847,30,"Rejected frontier (10.01, 17.54): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.307022731,30,"Rejected frontier (10.66, 18.24): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.307528514,30,"Rejected frontier (10.96, 17.59): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.308449575,30,"Rejected frontier (10.81, 17.74): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.309162336,30,"Rejected frontier (10.86, 17.79): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.310127091,30,"Rejected frontier (11.01, 18.09): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.310812109,30,"Rejected frontier (11.06, 18.14): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.311589223,30,"Rejected frontier (4.76, 18.14): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.312187584,30,"Rejected frontier (4.86, 18.24): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.312817635,30,"Rejected frontier (4.06, 18.79): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.316353925,30,"Rejected frontier (4.16, 19.34): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.316843998,30,"Rejected frontier (-7.54, 18.99): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.316957045,30,"Rejected frontier (-7.64, 18.94): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.31707409,30,"Rejected frontier (-7.69, 18.99): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.317877806,30,"Rejected frontier (-8.09, 19.04): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.318384931,30,"Rejected frontier (-6.14, 19.49): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.319124303,30,"Rejected frontier (3.06, 19.99): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.319801014,30,"Rejected frontier (3.01, 20.04): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.320048971,30,"Rejected frontier (3.01, 20.09): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.3204854,30,"Rejected frontier (3.06, 20.14): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.32140048,30,"Rejected frontier (2.81, 20.34): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.321938986,30,"Rejected frontier (2.76, 20.39): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.322489434,30,"Rejected frontier (2.86, 20.39): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.323647331,30,"Rejected frontier (2.76, 21.09): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.32435437,30,"Rejected frontier (2.81, 21.29): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.325112719,30,"Rejected frontier (2.51, 22.09): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.325495455,30,"Rejected frontier (2.56, 22.34): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.326087944,30,"Rejected frontier (2.56, 22.09): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.326790816,30,"Rejected frontier (2.41, 22.14): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.327476324,30,"Rejected frontier (2.41, 22.24): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.327922041,30,"Rejected frontier (2.46, 22.24): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.328340215,30,"Rejected frontier (2.41, 22.29): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.3288209,30,"Rejected frontier (2.46, 22.34): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.329806936,30,"Rejected frontier (-4.74, 24.39): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.336593587,30,"Rejected frontier (-7.04, 33.44): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.338465256,30,"Rejected frontier (-6.14, 34.44): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.339158349,30,"Rejected frontier (-9.04, 40.54): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.340386531,30,"Rejected frontier (-6.59, 36.64): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.341564526,30,"Rejected frontier (-6.29, 36.84): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.342182815,30,"Rejected frontier (-6.14, 36.89): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.342830911,30,"Rejected frontier (-6.19, 36.94): endpoint clearance 0.04 m is below required 0.10 m."
25july.bag,110.343424913,30,"Rejected frontier (-6.19, 36.99): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.344356074,30,"Rejected frontier (-6.29, 37.39): endpoint clearance 0.08 m is below required 0.10 m."
25july.bag,110.345030371,30,"Rejected frontier (-6.29, 37.49): endpoint clearance 0.03 m is below required 0.10 m."
25july.bag,110.465632371,30,"Rejected frontier (1.21, 35.49): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,110.591296605,30,"Rejected frontier (1.66, 33.74): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,110.711091393,30,"Rejected frontier (1.31, 33.79): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=6, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=295)."
25july.bag,110.823448788,30,"Rejected frontier (0.86, 33.99): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,111.004127309,30,"Rejected frontier (1.41, 32.99): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=68, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=233)."
25july.bag,111.123414675,30,"Rejected frontier (0.81, 33.34): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,111.295312029,30,"Rejected frontier (1.86, 31.89): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=81, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=220)."
25july.bag,111.538830728,30,"Rejected frontier (1.61, 31.64): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=188, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=113)."
25july.bag,111.633920623,30,"Rejected frontier (1.01, 31.99): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,111.722524876,30,"Rejected frontier (0.86, 31.64): no safe interior on-path goal; 301 rejected samples (maximum backward search distance reached=1, unknown occupancy cell in clearance circle=301)."
25july.bag,111.92448192,30,"Rejected frontier (-6.24, 37.29): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=32, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=269)."
25july.bag,112.274044021,30,"Rejected frontier (1.76, 27.24): no safe interior on-path goal; 301 rejected samples (costmap: unknown cell in safety area=224, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=77)."
25july.bag,112.641185926,30,"Rejected frontier (1.86, 25.64): no safe interior on-path goal; 301 rejected samples (costmap: cost threshold exceeded=13, costmap: unknown cell in safety area=241, maximum backward search distance reached=1, unknown occupancy cell in clearance circle=47)."
